21403,способы монтажа футеровки вращающихся печей из блоков жаростойкого бетона
21404,особенности и порядок демонтажа сложных стальных и железобетонных конструкций
21405,способы сборки и монтажа крупногабаритных и тяжеловесных конструкций зданий и промышленных сооружений
21406,способы сложной нетиповой строповки конструкций и пространственных блоков конструкций
21407,особенности монтажа конструкций зданий и сооружений при помощи вертолетов и других летательных аппаратов (воздушных судов
21408,"правила подъема конструкций вертолетом на высоту, выверку при заходе вертолета в зону монтажа"
21409,способы монтажа мног
21410,"требования, предъявляемые к качеству подготовки основания дорожного покрытия"
21411,правила и приемы подготовки оснований для устройства покрытий
21412,приемы разборки и обрубки покрытий вручную
21413,"основные виды асфальтобетонных покрытий и покрытий из материалов, обрабатываемых черными вяжущими материалами"
21414,"виды мастик, эмульсий, асфальтовых смесей и инертных заполнителей, применяемых при устройстве черных покрытий"
21415,"приемы разборки, обрубки с помощью механизированного инструмента и заделки асфальтобетонных покрытий, а также покрытий, обработанных черными вяжущими материалами"
21416,"основные требования, предъявляемые к основаниям под асфальтобетонные покрытия и под покрытия из материалов, обработанных черными вяжущими материалами"
21417,"требования, предъявляемые к качеству мастик, эмульсий, асфальтовых смесей и смесей из материалов, обрабатываемых черными вяжущими материалами"
21418,"правила устройства, ремонта и приемки покрытий"
21419,"правила и приемы ямочного ремонта асфальтобетонных покрытий и покрытий из материалов, обработанных черными вяжущими материалами"
21420,"требования, предъявляемые к асфальтобетонным покрытиям и покрытиям из материалов, обработанных черными вяжущими материалами"
21421,"правила и схемы уплотнения асфальтовых смесей и материалов, обрабатываемых черными вяжущими материалами"
21422,"температурный режим укладки и уплотнения смесей и материалов, обрабатываемых черными вяжущими материалами"
21423,правила устройства усовершенствованных покрытий из специально подобранных смесей
21424,способы применения различных асфальтобетонных смесей с поверхностно-активными добавками
21425,"способы устройства сопряжений полос между собой и с люками колодцев, решетками и трамвайными путями"
21426,"способы разбивки оснований сложной конфигурации под асфальтовые покрытия и покрытия из материалов, обработанных черными вяжущими материалами"
21427,схемы устройства шероховатой поверхности на асфальтовых покрытиях
21428,"виды основных дорожно-строительных материалов, конструкций дорожных одежд и искусственных сооружений на дорогах"
21429,"способы приготовления асфальтобетонных, цементобетонных, битумоминеральных и других смесей"
21430,приемы борьбы с гололедом и снежными заносами
21431,основные свойства дорожно-строительных материалов
21432,"правила устройства и ремонта грунтовых и грунтовых улучшенных дорог, тротуаров и оснований под асфальтобетонные и цементно-бетонные покрытия"
21433,"правила пользования механизированным инструментом, применяемым при строительстве и ремонте дорог"
21434,приемы разборки и обрезки покрытий и оснований с помощью механизированного инструмента
21435,способы ликвидации разрушений и восстановления дорожной одежды
21436,приемы подготовки оснований под рельс-формы при строительстве цементно-бетонных дорог
21437,основы устройства дренажей
21438,"требования, предъявляемые к качеству материалов, применяемых при устройстве и ремонте дорог"
21439,правила бетонирования в зимнее время и способы подогрева бетона
21440,"правила строительства и эксплуатации дорожных одежд, искусственных сооружений и обстановки пути"
21441,методы оценки состояния дорожных покрытий и искусственных сооружений
21442,устройство и правила применения геодезического инструмента
21443,методы борьбы с эрозией почв
21444,способы ликвидации гололеда на дорогах
21445,"способы, приемы монтажа и крепления сборных железобетонных дорожных и аэродромных плит"
21446,способы и приемы монтажа стальных и чугунных плит
21447,"виды основных материалов, применяемых при производстве штукатурных работ и беспесчаной накрывке поверхностей"
21448,основные виды штукатурок и штукатурных растворов
21449,"способы приготовления растворов, кроме растворов для штукатурок специального назначения и декоративных"
21450,"наименование, назначение и правила применения ручного инструмента, приспособлений и инвентаря"
21451,способы подготовки поверхностей под штукатурку и беспесчаную накрывку
21452,"свойства основных материалов и готовых растворов из сухих строительных смесей на цементной, гипсовой и других основах, применяемых при штукатурных работах и беспесчаной накрывке поверхностей"
21453,назначение и способы приготовления раствора из сухих строительных смесей
21454,составы мастик для крепления сухой штукатурки
21455,способы устройства вентиляционных коробов
21456,"составы и способы приготовления декоративных растворов, растворов для штукатурки специального назначения и бетонов для торкретирования"
21457,виды и свойства замедлителей и ускорителей схватывания
21458,"свойства растворов с химическими добавками (хлористые растворы, растворы с добавлением поташа, хлористого кальция) и правила обращения с ними"
21459,способы выполнения улучшенной штукатурки
21460,способы промаячивания поверхностей
21461,"устройство машин для механизированного нанесения штукатурки и шпаклевки, правила и инструкции по их эксплуатации, техническому обслуживанию и профилактическому ремонту"
21462,устройство затирочных машин
21463,"требования, предъявляемые к качеству штукатурных работ и беспесчаной накрывке поверхностей"
21464,способы механизированного нанесения растворов и торкретирования поверхностей
21465,способы выполнения высококачественной штукатурки и глянцевания поверхностей
21466,технологию и способы декоративного покрытия штукатуркой фасадов
21467,приемы разметки и разбивки поверхностей фасада и внутренних поверхностей
21468,методы вытягивания тяг постоянного сечения на прямолинейных поверхностях
21469,"способы выполнения гидроизоляционных, газоизоляционных, звукопоглощающих, термостойких, рентгенонепроницаемых штукатурок"
21470,способы и приемы разметки сложных поверхностей под штукатурку
21471,приемы и методы выполнения художественной штукатурки
21472,"основные архитектурные стили, особенности их интерьеров"
21473,"способы покрытия штукатуркой поверхностей при реставрации старинных зданий, сооружений и памятников архитектуры"
21474,"виды паркетных планок, паркетной доски и материалов для подстилающего слоя под паркет"
21475,виды применяемых мастик
21476,способы подготовки паркета для укладки
21477,устройство и правила эксплуатации ручных насосов
21478,способы заготовки вставных реек
21479,"основные породы, свойства и пороки древесины"
21480,сортамент паркетных планок
21481,"способы острожки, циклевки и натирки паркетных полов"
21482,"устройство и правила эксплуатации электрифицированного инструмента и станков, применяемых для обработки паркета"
21483,правила установки вентиляционных решеток и плинтусов
21484,правила и способы приготовления мастик
21485,"требования, предъявляемые к основаниям под паркетные полы"
21486,"требования, предъявляемые к качеству паркетных полов"
21487,"способы настилки и ремонта паркетных полов из отдельных планок, досок и паркетных щитов"
21488,устройство машин для отделки паркетных полов и правила их эксплуатации
21489,способы настилки и ремонта полов из рядового щитового паркета
21490,способы изготовления паркетных щитов
21491,способы подготовки поверхности основания щита и облицовки его паркетной планкой
21492,способы составления простых фигур для художественного паркета
21493,способы настилки художественного паркета
21494,способы разметки и настилки паркетных полов в помещениях цилиндрической и овальной формы
21495,способы грунтовки оснований и приготовления растворов для промазки стыков между листами
21496,приемы укатки покрытий после наклеивания
21497,способы разборки кровельных покрытий
21498,"основные свойства рулонных, мастичных и штучных кровельных материалов"
21499,способы приготовления холодных и горячих мастик
21500,"способы просушки, просеивания и подогрева наполнителей"
21501,способы разметки крыш простой формы
21502,способы покрытия рулонными и штучными материалами крыш простой формы
21503,устройство и правила эксплуатации агрегатов и приспособлений для разогрева наплавляемого рубероида
21504,"требования, предъявляемые к качеству материалов и покрытий крыш"
21505,"способы покрытия трех- и четырехскатных, шатровых, мансардных и вальмовых, Т- и Г-образных в плане крыш рулонными и штучными кровельными материалами"
21506,устройство распылителей для нанесения мастик и грунтовок
21507,способы механизированной обработки штучных кровельных материалов
21508,"способы разметки и покрытия куполообразных, конусообразных и сводчатых крыш рулонными и штучными кровельными материалами"
21509,"устройство машин, применяемых для наклейки рулонных материалов"
21510,"требования, предъявляемые к качеству покрытий кровель сложной формы"
21511,"способы покрытия, реставрации и ремонта кровель и обделок на фасадах уникальных зданий и памятников архитектуры из омедненных листов, жести, алюминиевых сплавов"
21512,"способы золочения медных и омедненных листов (платировка гомогенной пайкой, наклейка сусального золота)"
21513,"требования, предъявляемые к качеству кровельных покрытий из новейших материалов"
21514,виды кровельной листовой стали
21515,способы ручной заготовки картин рядового покрытия
21516,приемы очистки и покрытия олифой кровельной стали
21517,способы разборки кровельных покрытий из листовой стали
21518,основные свойства кровельной стали
21519,"способы ремонта и покрытия односкатных и двускатных крыш, заготовки картин и установки деталей покрытий"
21520,способы покрытия кровель листовой сталью
21521,"требования, предъявляемые к качеству материалов и покрытий из кровельной листовой стали"
21522,"способы ремонта и покрытия трех- и четырехскатных, вальмовых, Т- и Г-образных в плане крыш"
21523,"способы изготовления шаблонов и сборки по шаблонам изделий, деталей и фасонных частей покрытий из кровельной листовой стали"
21524,механизированные способы заготовки элементов покрытий
21525,приемы пайки швов покрытий
21526,"способы ремонта и устройства куполообразных, конусообразных кровель из листовой кровельной стали"
21527,"назначение и принцип действия электроизмерительных приборов, электрических машин и аппаратов"
21528,условные графические обозначения элементов электрических схем
21529,"назначение, принцип действия и устройство максимальных токовых и тепловых защит"
21530,методы проверки и настройки несложных электрических схем и аппаратов
21531,схемы измерений и испытаний при производстве пусконаладочных работ
21532,правила устройства электроустановок
21533,конструкцию и устройство электрических машин и аппаратов
21534,схемы электроснабжения и электроприводов переменного тока
21535,"методы наладки электрооборудования объектов электроснабжения, включая релейную защиту, и электроприводов переменного тока"
21536,типы и технические характеристики используемых при наладке приборов
21537,устройство и принцип действия нерегулируемых источников постоянного тока
21538,строительные нормы и правила
21539,"устройство, назначение и принцип действия сложных видов релейных защит"
21540,методы наладки сложных видов защит
21541,устройство высоковольтных испытательных установок и аппаратуры для отыскания мест повреждения в кабелях
21542,методы высоковольтных испытаний и отысканий мест повреждения в кабелях
21543,основы автоматики и полупроводниковой техники
21544,методы наладки электроприводов переменного тока с элементами автоматики и полупроводниковой техники
21545,технические характеристики машин постоянного тока
21546,методы наладки электроприводов постоянного тока с релейно-контакторной схемой управления и элементами автоматики
21547,правила соблюдения техники безопасности при выполнении электромонтажных работ
21548,"устройство, принцип действия и методы наладки сложных видов схем защиты"
21549,"методы наладки сложных схем оперативного управления постоянного тока, преобразовательных агрегатов"
21550,"основные виды материалов, применяемых при производстве печных работ"
21551,способы установки металлических временных печей
21552,способы приготовления растворов для простой отделки поверхностей печей
21553,способы разборки необлицованных печей и очистки от раствора кирпича
21554,"основные требования, предъявляемые к качеству кирпича и раствора"
21555,способы кладки фундаментов под печи
21556,способы кладки временных печей
21557,простые системы перевязки швов
21558,"способы разборки облицованных печей, боровов и дымовых труб"
21559,способы устройства вертикальных разделок
21560,конструкции простых печей и очагов различного назначения
21561,устройство параллельных и последовательных дымооборотов
21562,конструкции топливников для различного вида топлива
21563,"требования, предъявляемые к качеству кладки печей"
21564,системы перевязки швов
21565,конструкции сложных печей и очагов
21566,способы разметки поверхностей печей под облицовку изразцами
21567,способы облицовки печей в процессе кладки
21568,основные виды огнеупоров
21569,правила сортировки огнеупоров
21570,способы приготовления строительных и простых огнеупорных растворов вручную
21571,способы разборки кладки из глиняного обыкновенного кирпича
21572,основные свойства свинца
21573,устройство водородных аппаратов и электропаяльников и правила обращения с ними
21574,температурные режимы при пайке и лужении
21575,устройство и способы применения простого такелажного оборудования
21576,способы приготовления огнеупорных растворов (кроме специальных) и жаростойких бетонов
21577,"виды и назначение основных огнеупорных материалов, растворов и изделий на основе каолинового волокна"
21578,"основные требования, предъявляемые к качеству огнеупоров по их форме и размерам"
21579,способы разборки кладки из огнеупорного кирпича
21580,способы сортировки фасонных огнеупорных изделий (кроме специальных марок)
21581,приемы и методы проведения работ по выломке и обрушению футеровки
21582,правила подготовки к работе инструмента и приспособлений
21583,способы транспортировки и хранения огнеупоров
21584,"виды и марки фасонных огнеупорных и термоизоляционных изделий, углеродистых и жаростойких блоков, волокнистых плит и жаростойких бетонов, порядок их приемки и хранения"
21585,виды и марки теплоизоляционных бетонов
21586,"основные требования, предъявляемые к качеству кладки элементов промышленных печей"
21587,способы торкретирования огнеупорными составами
21588,"устройство зон футеровки печных агрегатов, колосниковых холодильников, циклонных теплообменников, конвейерных кальцинаторов, декарбонизаторов, сушильных барабанов, пылевых камер, дымоходов, топок"
21589,"требования, предъявляемые к качеству огнеупорных материалов"
21590,"правила и приемы определения размеров участков, подлежащих футеровке"
21591,методы определения количества кирпича для кладки футеровки
21592,"правила подготовки растворов и крепления кладки, заливки и зачистки швов в кладке футеровки, укладки замкового кирпича"
21593,способы проверки качества кладки
21594,"механизмы, применяемые при футеровочных работах"
21595,устройство и правила эксплуатации механизмов для обработки огнеупорных материалов
21596,предельные температуры в промышленных печах и котлах при их эксплуатации
21597,состав обмазок и набивок
21598,"требования, предъявляемые к качеству кладки конструктивных элементов промышленных печей, энергетических котлоагрегатов"
21599,устройство зон футеровки вращающихся печей
21600,"виды, сорта, номера, марки и фасоны футеровочных материалов"
21601,условия работы футеровки в различных зонах
21602,методы определения количества кирпича для футеровки
21603,"способы сортировки и подбора разных сортов, марок и фасонов футеровочных материалов"
21604,"приемы кладки футеровки, подготовки растворов и крепления кладки, заливки и зачистки швов"
21605,приемы укладки замкового кирпича
21606,способы проверки качества футеровки
21607,способы обмуровки жаростойким бетоном
21608,"требования, предъявляемые к качеству выполняемых огнеупорных работ"
21609,физико-технические свойства огнеупорных материалов
21610,"устройство, принцип работы и технические характеристики экскаваторов"
21611,"принцип работы механического, гидравлического и электрического оборудования"
21612,правила монтажа и демонтажа навесного оборудования экскаваторов
21613,правила разработки грунтов различных категорий при различной глубине забоя
21614,правила разработки грунтов с соблюдением заданных профилей и отметок
21615,устройство и технические характеристики обслуживаемых экскаваторов
21616,"принцип работы механического, гидравлического и электрического оборудования экскаватора"
21617,правила балансировки экскаваторов
21618,рациональные режимы работы экскаватора и приемы черпания
21619,приемы управления механизмами экскаватора при разработке тяжелых и легких грунтов
21620,"правила разработки горной массы и грунта на поверхности, в подземных условиях в забое"
21621,способы разработки забоя
21622,различие полезных ископаемых по сортам
21623,правила движения в полевых условиях и по пересеченной местности
21624,особенности разработки грунта мощными экскаваторами в глубоких забоях
21625,основные сведения о ведении открытых горных работ и горногеологическую характеристику участка (разреза)
21626,признаки оползневых явлений
21627,физико-механические свойства разрабатываемых пород и отличие полезных ископаемых от породы
21628,"правила разработки бугров, разработки и ведения линии забоя"
21629,методы применения различных способов экскавации в зависимости от системы и условий разработки
21630,правила подключения экскаватора к электросетям
21631,принцип работы и назначение применяемых средств измерений и автоматических устройств
21632,особенности работы со сменным навесным оборудованием
21633,"правила погрузки горной массы и грунта в железнодорожные составы, думпкары, автомашины и в люки бункеров у конвейерных линий"
21634,"правила производства транспортных, трубоукладочных работ"
21635,правила ведения установленной документации
21636,причины возникновения неисправностей в работе экскаватора и способы их устранения
21637,"виды ремонта, монтажа и демонтажа экскаватора"
21638,конструкции быстроизнашивающихся деталей и узлов экскаватора и порядок их замены
21639,"основы электротехники, автоматики, электро- и телеуправления"
21640,"электрослесарное дело в объеме знаний электрослесаря (слесаря), тарифицируемого на один разряд ниже машиниста экскаватора, выполняющего основную работу"
21641,"технологию сварочных, такелажных и стропальных работ"
21642,"устройство, принцип работы и технические характеристики тягачей и навесного оборудования"
21643,способы монтажа и демонтажа навесного оборудования
21644,правила разработки и перемещения грунтов различных категорий при разной глубине разработки
21645,правила послойной отсыпки насыпей
21646,"правила разработки выемок, отсыпки насыпей и планировки площадей по заданным профилям и отметкам"
21647,"технологический процесс добычи нефти, газа и других полезных ископаемых"
21648,конструкцию скважин
21649,технологический процесс и виды работ по опробованию скважин
21650,"техническую характеристику и правила эксплуатации трактора-подъемника, передвижного агрегата, применяемых механизмов, приспособлений, талевых систем"
21651,"технологический процесс и виды капитального, текущего ремонтов, методы опробования скважины"
21652,марки и сорта горючесмазочных материалов
21653,основы электротехники и слесарное дело в объеме выполняемых работ
21654,"способы ремонта двигателя, трансмиссии и ходовой части подъемных лебедок"
21655,основные приемы выполнения несложных слесарных работ
21656,"наименование и маркировку металлов, масел, топлива, смазок, моющих веществ"
21657,основные сведения об устройстве дорожно-строительных машин и тракторов
21658,правила и последовательность разборки на узлы и подготовки к ремонту дорожно-строительных машин и тракторов
21659,назначение и правила применения наиболее распространенных универсальных и специальных приспособлений и контрольно-измерительных инструментов
21660,"устройство дорожно-строительных машин, тракторов, прицепных механизмов, назначение и взаимодействие основных узлов и деталей"
21661,"технологическую последовательность разборки, ремонта и сборки машин и прицепных механизмов"
21662,"сорта масел, применяемых для смазки узлов машин"
21663,устройство универсальных и специальных приспособлений и контрольно-измерительных инструментов
21664,"электротехнические материалы и правила сращивания, пайки и изоляции проводов"
21665,конструктивное устройство ремонтируемых дорожно-строительных машин и тракторов
21666,устройство двигателей внутреннего сгорания различных типов и назначений
21667,методы регулирования отдельных агрегатов и узлов машин
21668,методику и режимы испытаний агрегатов дорожно-строительных машин и тракторов
21669,электроприборы и электрооборудование дорожно-строительных машин и тракторов
21670,"конструктивное устройство ремонтируемых мощных тракторов и сложных дорожно-строительных машин, технические условия на ремонт, сборку, испытание и регулировку сложных агрегатов и электрооборудования"
21671,сложные электрические и монтажные схемы
21672,"причины износа сопряженных деталей, способы их выявления и устранения"
21673,конструктивные особенности дорожно-строительных машин и тракторов различных марок
21674,"технические условия на ремонт, испытание и сдачу сложных агрегатов и узлов"
21675,приемы восстановления простых конструктивных элементов памятников деревянного зодчества
21676,"основные породы древесины, виды и способы ее обработки"
21677,"виды антисептирующих и огнезащитных средств, правила их применения"
21678,"методы замены стульев из бревен, укрепления стен сжимами, смены подшивки, утепления, обрешетки крыш"
21679,"способы отески бревен, досок, острожки лесоматериалов, выборки гребней и четвертей"
21680,"требования, предъявляемые к качеству выполняемых работ"
21681,"методику разборки, транслакации и сборки по чертежам памятников деревянного зодчества (небольших изб и надворных построек)"
21682,основные физико-механические свойства древесины
21683,припуски и допуски на обработку древесины
21684,правила изготовления из древесины деталей
21685,"виды и назначение применяемого инструмента, правила его затачивания и правки"
21686,приемы восстановления деревянных конструктивных элементов средней сложности памятников зодчества
21687,"требования, предъявляемые к качеству материалов"
21688,"методику разборки, транслакации и сборки по чертежам элементов крепостных сооружений (стен, ворот)"
21689,особенности деревянных конструкций в памятниках деревянного зодчества различных стилей
21690,устройство деревообрабатывающих станков и применяемых приспособлений
21691,виды плотничных и столярных соединений
21692,технологию воссоздания сложных деревянных конструктивных элементов памятников деревянного зодчества
21693,приемы пропиловочной и плоскостной народной геометрической резьбы на памятниках зодчества
21694,"способы крепления сводов, различных деревянных лесов и подмостей"
21695,"методы разборки, транслакации и сборки по чертежам башен, часовен"
21696,основные сведения о памятниках деревянного зодчества различных стилей и их особенности
21697,"все виды древесины, методы ее обработки"
21698,"требования, предъявляемые к материалам, применяемым при реставрации"
21699,"виды связей и креплений, применяемых при реставрации"
21700,правила составления схем деревянных деталей и фрагментов с замерами
21701,"устройство опалубки куполов, сводов, арок и технологию их реставрации"
21702,"методы изготовления шаблонов крупноразмерных элементов, красного теса, реставрации безгвоздевой (самцовой) кровли, ручных и фигурных деталей элементов интерьера изб, церквей и др"
21703,особенности деревянных конструкций и интерьера уникальных памятников деревянного зодчества
21704,свойства древесины твердых и ценных пород
21705,способы реставрации фигурных деталей интерьера
21706,"способы установки художественных деревянных панелей на стенах, потолках, балконах и лестницах"
21707,технологию воссоздания и реставрации старинных паркетных полов
21708,"основные виды стеновых материалов, растворов и их свойства"
21709,виды кладок и правила их разборки
21710,основные виды клейм кирпича и его размеры на памятниках архитектуры
21711,"методы пробивки гнезд, борозд, отверстий в кладке вручную"
21712,"способы укрепления кладок армированием и инъекцированием, консервации поверхности частей здания"
21713,технологию расчисток от загрязнений и красок поверхности кладок
21714,"различные виды строительных материалов, их физические и химические свойства"
21715,"методику реставрации кладки путем заделки швов раствором, различными мастиками, обмазки цемяночным раствором"
21716,"технологию вырубки ветхих участков со штраблением, сколкой и грубым притесыванием"
21717,"приемы кладки участками со штраблением для перевязки с сохранившимися частями фундамента, стен, прямоугольных столбов, полов, площадок и ступеней"
